,Picture,Name,Date of Birth,Birthplace
363,https://resizing.flixster.com/qjoXP_SBecDzdynIddVc2gtMvLs=/218x280/v2/https://flxt.tmsimg.com/assets/490305_v9_bb.jpg,MyAnna Buring,"Sep 22, 1979","Sundsvall, Sweden"
364,https://resizing.flixster.com/PcJO7iIhXUCmXy2jubit3zeuqI4=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/617492/617492_v9_bb.jpg,Ali Wong,"Apr 19, 1982","San Francisco, California, USA"
365,https://resizing.flixster.com/bUWlhwZ3il_eJ3rmnjRbt3xLBgE=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/10359/10359_v9_ba.jpg,Carla Gugino,"Aug 29, 1971","Sarasota, Florida, USA"
366,https://resizing.flixster.com/lymPjsP4Gz6--AZLTBSjnqqzOx4=/218x280/v2/https://flxt.tmsimg.com/assets/270911_v9_bb.jpg,Joseph Sikora,"Jun 27, 1976","Chicago, Illinois, USA"
367,https://resizing.flixster.com/UJT2tDi_yWK_nXrpFIUWWLbniJI=/218x280/v2/https://flxt.tmsimg.com/assets/528854_v9_bb.jpg,Chris Hemsworth,"Aug 11, 1983","Melbourne, Victoria, Australia"
368,https://resizing.flixster.com/futy6Rcbtb0q3RIvV13yG90H6eE=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/262874/262874_v9_ba.jpg,Arielle Kebbel,"Feb 19, 1985","Winter Park, Florida, USA"
369,https://resizing.flixster.com/1BYT01JkqmxAIfluYMqR3n64MsY=/218x280/v2/https://flxt.tmsimg.com/assets/449885_v9_bc.jpg,Olivia Colman,"Jan 30, 1974","Norwich, Norfolk, England, UK"
370,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif,Sammi Haney,Not Available,Not Available
371,https://resizing.flixster.com/W01c9R6LFZ-xHY1VukXCgIT9jMU=/218x280/v2/https://flxt.tmsimg.com/assets/310042_v9_bb.jpg,Richard Armitage,"Aug 22, 1971","Leicester, England, UK"
372,https://resizing.flixster.com/nqXywf388Smow_takofQfFNsKZg=/218x280/v2/https://flxt.tmsimg.com/assets/169721_v9_bc.jpg,Kaley Cuoco,"Nov 30, 1985","Camarillo, California, USA"
373,https://resizing.flixster.com/x4odGMvLTJomJ8aBdqqJ_scj33E=/218x280/v2/https://flxt.tmsimg.com/assets/593120_v9_bb.jpg,Alice Kremelberg,"Feb 28, 1990","Long Island, New York, USA"
374,https://resizing.flixster.com/GvGkjOtsF8Mrl6rOfiSTWdUHwzE=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/1191527/1191527_v9_ba.jpg,Maria Sten,"Oct 29, 1989","Copenhagen, Denmark"
375,https://resizing.flixster.com/gn47S-fE0l-z2a5CFmz45-397JU=/218x280/v2/https://flxt.tmsimg.com/assets/573762_v9_bc.jpg,Dakota Johnson,"Oct 4, 1989","Austin, Texas, USA"
376,https://resizing.flixster.com/TaF_DgP6z2adykQzwahJwkOx5Zo=/218x280/v2/https://flxt.tmsimg.com/assets/214404_v9_ba.jpg,Edi Patterson,"Nov 14, 1972","Texas City, Texas, USA"
377,https://resizing.flixster.com/UMrhcxCin5G7s-uR8_eZgBpkfnU=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/58757/58757_v9_ba.jpg,Sharon Stone,"Mar 10, 1958","Meadville, Pennsylvania, USA"
378,https://resizing.flixster.com/2CPtI4INqXPJ3aZpFx9qgQ5s6Ps=/218x280/v2/https://flxt.tmsimg.com/assets/618146_v9_bb.jpg,Rowan Blanchard,"Oct 14, 2001","Los Angeles, California, USA"
379,https://resizing.flixster.com/lEhRHhRwSqkX4P44unSrC1s8K18=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/157012/157012_v9_ba.jpg,Ryan Gosling,"Nov 12, 1980","London, Ontario, Canada"
380,https://resizing.flixster.com/Uf86pOIHcEzf5HtXcbxZI4F7xe0=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/152068/152068_v9_bb.jpg,Elisha Cuthbert,"Nov 30, 1982","Calgary, Alberta, Canada"
381,https://resizing.flixster.com/ddcgOVlNU-SoL5dV-MBuiCds_kE=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/313474/313474_v9_bb.jpg,Elle Fanning,"Apr 9, 1998","Conyers, Georgia, USA"
382,https://resizing.flixster.com/JXsMAeaZBOGZY_zBW2AGT1uFaw4=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/30616/30616_v9_bb.jpg,Jeanne Tripplehorn,"Jun 10, 1963","Tulsa, Oklahoma, USA"
383,https://resizing.flixster.com/nkqbcy4JdSxNM5NCyP_y-tr73Jw=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/492745/492745_v9_bb.jpg,Tom Pelphrey,"Jul 28, 1982","Howell, New Jersey, USA"
384,https://resizing.flixster.com/vLPP3PxYlCLjrMYl8vQjjxC7T0w=/218x280/v2/https://resizing.flixster.com/oUmi3Pk-tdJ34BPEK9ooZgjKUkI=/ems.ZW1zLXByZC1hc3NldHMvY2VsZWJyaXRpZXMvMmNkNWM5NDgtOGExNS00YTJiLTgzMjAtYjA0OTg1N2UzNGYwLmpwZw==,Elliot Page,"Feb 21, 1987","Halifax, Nova Scotia, Canada"
385,https://resizing.flixster.com/ogitpT3u2tytR_wcQhvxoOjlV6s=/218x280/v2/https://flxt.tmsimg.com/assets/782080_v9_bb.jpg,Margaret Qualley,"Oct 23, 1994","Kalispell, Montana, USA"
386,https://resizing.flixster.com/azUalPS6xh6lhRhtTbo52bXgnyE=/218x280/v2/https://resizing.flixster.com/kZNjVexlaQWHQhOnZLMMdCrDWEU=/ems.ZW1zLXByZC1hc3NldHMvY2VsZWJyaXRpZXMvOTRmMWFmOWUtODE1NS00M2EwLWE4ZTQtMjZmYmVkZjE2ODY3LmpwZw==,Anne Hathaway,"Nov 12, 1982","Brooklyn, New York, USA"
387,https://resizing.flixster.com/CNeA2xb7MP7HPLPB-f7JjfUUcLc=/218x280/v2/https://flxt.tmsimg.com/assets/628924_v9_bb.jpg,Sarah Snook,"Dec 1, 1987","Adelaide, South Australia, Australia"
388,https://resizing.flixster.com/T8BG9ZPsDSITcJwD88OUOfcnXSE=/218x280/v2/https://flxt.tmsimg.com/assets/375633_v9_bb.jpg,Amber Heard,"Apr 22, 1986","Austin, Texas, USA"
389,https://resizing.flixster.com/OnvTqVj0KZ5qUdH3_hKPr-xJq9c=/218x280/v2/https://flxt.tmsimg.com/assets/981946_v9_bb.jpg,Zazie Beetz,"May 25, 1991","Berlin, Germany"
390,https://resizing.flixster.com/6ZIK-FdB9A2Luma_7EzzDldaF5M=/218x280/v2/https://resizing.flixster.com/e4WD78AWi-fFQ7MiTuRg_uiPSPg=/ems.ZW1zLXByZC1hc3NldHMvY2VsZWJyaXRpZXMvNjRlNzA3NTYtMzc2YS00NWJlLWFiM2UtZDcxMGRhZTY2ZTU1LmpwZw==,Blake Lively,"Aug 25, 1987","Tarzana, California, USA"
391,https://resizing.flixster.com/HGQEBk0KTxtSJTCA6CA3Xc6fCrI=/218x280/v2/https://flxt.tmsimg.com/assets/75538_v9_ba.jpg,Kate Beckinsale,"Jul 26, 1973","Finsbury Park, London, England, UK"
392,https://resizing.flixster.com/FikE8poyPW811W21puIDh-hwxkU=/218x280/v2/https://flxt.tmsimg.com/assets/55522_v9_bb.jpg,Robert Rodriguez,"Jun 20, 1968","San Antonio, Texas, USA"
393,https://resizing.flixster.com/J7Z3MG2bkzWce3RhNPTPa2zd4Rc=/218x280/v2/https://flxt.tmsimg.com/assets/43391_v9_ba.jpg,Mark Rylance,"Jan 18, 1960","Ashford, Kent, England, UK"
394,https://resizing.flixster.com/FV7kBfVyQPCfNeYrWpaIVL4baIY=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/170945/170945_v9_bb.jpg,Piper Perabo,"Oct 31, 1976","Dallas, Texas, USA"
395,https://resizing.flixster.com/pq2vjg7QDrRIay0mrAOmKvix69c=/218x280/v2/https://flxt.tmsimg.com/assets/445607_v9_ba.jpg,Sam Levinson,"Jan 8, 1985",USA
396,https://resizing.flixster.com/oVxllLT55oEkKccbTfaYIum_AAc=/218x280/v2/https://flxt.tmsimg.com/assets/578485_v9_ba.jpg,Shay Mitchell,"Apr 10, 1987","Toronto, Ontario, Canada"
397,https://resizing.flixster.com/kYjMmulwVOIq4IPXbAdKtosjPCM=/218x280/v2/https://resizing.flixster.com/1CuOkuC-FB5vNV7gghU1K7ZMEJY=/ems.ZW1zLXByZC1hc3NldHMvY2VsZWJyaXRpZXMvN2IzYTI0YzktZTg2My00MjQzLWI1YjYtNGZiZGFlMTNmNTA2LmpwZw==,Chris Cafero,"Oct 24, 1988","Norwalk, Connecticut, USA"
398,https://resizing.flixster.com/n4YwcUDdnubcVMFbLds9M3NuIUc=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/2657/2657_v9_bb.jpg,Al Pacino,"Apr 25, 1940","East Harlem, New York, USA"
399,https://resizing.flixster.com/13vQEMxE4u1NAvBMBAHGnNqCoYM=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/594058/594058_v9_bc.jpg,Rebel Wilson,"Mar 2, 1980","Sydney, New South Wales, Australia"
400,https://resizing.flixster.com/6khnzvKZHG1W_-r_YUkBI5_3DUI=/218x280/v2/https://flxt.tmsimg.com/assets/245574_v9_bc.jpg,Keira Knightley,"Mar 26, 1985","Teddington, Middlesex, England, UK"
401,https://resizing.flixster.com/nVH_aevc-IRDVSeHO17re0mjyBE=/218x280/v2/https://flxt.tmsimg.com/assets/232748_v9_bb.jpg,Mahershala Ali,"Feb 16, 1974","Oakland, California, USA"
402,https://resizing.flixster.com/mSCfm997puPWkrj8gjoS66q7gsM=/218x280/v2/https://flxt.tmsimg.com/assets/43134_v9_ba.jpg,Marisa Tomei,"Dec 4, 1964","Brooklyn, New York, USA"
403,https://resizing.flixster.com/M4GeD6BGASercblmSNXfkmAuLFM=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/1158025/1158025_v9_aa.jpg,Melise,"Feb 18, 1991","Tulsa, Oklahoma, USA"
404,https://resizing.flixster.com/94DC5wgNUxf6nKscgaJChMqOIkY=/218x280/v2/https://flxt.tmsimg.com/assets/512851_v9_bb.jpg,Peyton List,"Apr 6, 1998","Florida, USA"
405,https://resizing.flixster.com/xBBfiUZ8YuDVT-A0zBujOR6ePpY=/218x280/v2/https://flxt.tmsimg.com/assets/50640_v9_bb.jpg,Paul Rudd,"Apr 6, 1969","Passaic, New Jersey, USA"
406,https://resizing.flixster.com/_gTjWjMBSHSsBIZEI2DKWAgB1lI=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/163187/163187_v9_bb.jpg,Sophie Okonedo,"Aug 11, 1968","London, England, UK"
407,https://resizing.flixster.com/nrL02iGnU0cxcX8i6OWk_uIJ9og=/218x280/v2/https://flxt.tmsimg.com/assets/1031046_v9_bb.jpg,Chloe Coleman,"Dec 11, 2008",USA
408,https://resizing.flixster.com/MG-YrcmrFSD5A2QTwMY06Y_PIoQ=/218x280/v2/https://flxt.tmsimg.com/assets/656_v9_bb.jpg,Jeff Goldblum,"Oct 22, 1952","Pittsburgh, Pennsylvania, USA"
409,https://resizing.flixster.com/kYEGbd7JtnZTECON0ah7LqOp-Go=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/286043/286043_v9_bb.jpg,Jennifer Stone,"Feb 12, 1993","Arlington, Texas, USA"
410,https://resizing.flixster.com/P7fH30MmZAnDoQTdB7Qe-m_sMmM=/218x280/v2/https://flxt.tmsimg.com/assets/85363_v9_bb.jpg,Mads Mikkelsen,"Nov 22, 1965","Østerbro, København, Denmark"
411,https://resizing.flixster.com/dfhqEKsvX1cz3YLKr0py8OFRMKU=/218x280/v2/https://flxt.tmsimg.com/assets/824649_v9_ba.jpg,Alexander Dreymon,"Feb 7, 1983",Germany
412,https://resizing.flixster.com/_5XBRKh7sDbIXf-pOZSPc1-yNTs=/218x280/v2/https://flxt.tmsimg.com/assets/154335_v9_bb.jpg,Will Ferrell,"Jul 16, 1967","Irvine, California, USA"
413,https://resizing.flixster.com/xM9L1ZyvkJOlkfsHHpCJrQFQO1A=/218x280/v2/https://flxt.tmsimg.com/assets/308759_v9_bb.jpg,Adam McKay,"Apr 17, 1968","Philadelphia, Pennsylvania, USA"
414,https://resizing.flixster.com/5L0HbFLw5PecSS2CxhwhqgRTwSI=/218x280/v2/https://flxt.tmsimg.com/assets/1682_v9_ba.jpg,Sylvester Stallone,"Jul 6, 1946","New York, New York, USA"
415,https://resizing.flixster.com/9TqE3EpyaGFE1CyHOBxJ4g9GV08=/218x280/v2/https://flxt.tmsimg.com/assets/649430_v9_bb.jpg,Sophie Nélisse,"Mar 27, 2000","Windsor, Ontario, Canada"
416,https://resizing.flixster.com/S9G74eW9Yo0HZsZXp74cl6qUUBE=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/433/433_v9_bc.jpg,Laura Dern,"Feb 10, 1967","Los Angeles, California, USA"
417,https://resizing.flixster.com/WTF1npMnmjr26bR0ROe9wiFn9yk=/218x280/v2/https://flxt.tmsimg.com/assets/73494_v9_bb.jpg,Jane Campion,"Apr 30, 1954","Wellington, New Zealand"
418,https://resizing.flixster.com/0b3WandIxKeE8ABplipuPz0BZMs=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/532522/532522_v9_bb.jpg,Olivia Munn,"Jul 3, 1980","Oklahoma City, Oklahoma, USA"
419,https://resizing.flixster.com/LnoSamrIJUUeirUg6Scp2XaOpos=/218x280/v2/https://flxt.tmsimg.com/assets/302157_v9_bb.jpg,Amanda Seyfried,"Dec 3, 1985","Allentown, Pennsylvania, USA"
420,https://resizing.flixster.com/_l04hPcN2F15NEE7H4fHBiVbY5o=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/78197/78197_v9_ba.jpg,Paul W.S. Anderson,"Mar 4, 1965","Newcastle-upon-Tyne, England, UK"
421,https://resizing.flixster.com/a31fYKvpM4SA5rjyOZQx-YUimvw=/218x280/v2/https://flxt.tmsimg.com/assets/219687_v9_bb.jpg,Margo Harshman,"Mar 4, 1986","San Diego, California, USA"
422,https://resizing.flixster.com/axACuDeJphI5oi_Mplt9d4LKXgM=/218x280/v2/https://flxt.tmsimg.com/assets/70811_v9_ba.jpg,Kate Winslet,"Oct 5, 1975","Reading, Berkshire, England, UK"
423,https://resizing.flixster.com/ODX0-iWltHrQKgVJ26DZrXg8b-w=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/791481/791481_v9_bb.jpg,Rebecca Henderson,"Jun 4, 1980","Toronto, Ontario, Canada"
424,https://resizing.flixster.com/eLZo10jFKlNZY-opSStKb_wUqrw=/218x280/v2/https://flxt.tmsimg.com/assets/79665_v9_bb.jpg,Janet McTeer,"Aug 5, 1961","Newcastle, Tyne and Wear, England, UK"
425,https://resizing.flixster.com/65kyfJYZSr3EGqQyDYh74TGevKs=/218x280/v2/https://flxt.tmsimg.com/assets/195220_v9_ba.jpg,Brenda Song,"Mar 27, 1988","Carmichael, California, USA"
426,https://resizing.flixster.com/Leede6emWfs93DDONzO8wYzDnB8=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/45497/45497_v9_bb.jpg,Michael Keaton,"Sep 5, 1951","Coraopolis, Pennsylvania, USA"
427,https://resizing.flixster.com/L_bQGvkyGwwGZUwbg4tTYYZq_jg=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/265843/265843_v9_bb.jpg,Lee Pace,"Mar 25, 1979","Chickasha, Oklahoma, USA"
428,https://resizing.flixster.com/2bI1556pf4At6kd68w8Y-Uo-tWM=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/802908/802908_v9_bc.jpg,Daisy Ridley,"Apr 10, 1992","London, England, UK"
429,https://resizing.flixster.com/EBgc5n0oKbr_LmdDVDGYfg6x4dQ=/218x280/v2/https://flxt.tmsimg.com/assets/260870_v9_bb.jpg,Daniel Brühl,"Jun 16, 1978","Barcelona, Spain"
430,https://resizing.flixster.com/PYe5IO4PNYm3IHIr1G2YH4r41N4=/218x280/v2/https://flxt.tmsimg.com/assets/166792_v9_bc.jpg,Will Arnett,"May 4, 1970","Toronto, Ontario, Canada"
431,https://resizing.flixster.com/4yoNDgyJICgstOHAVuQNDKHAIuU=/218x280/v2/https://flxt.tmsimg.com/assets/824477_v9_ba.jpg,Rose Williams,"Feb 18, 1994","Ealing, London, England, UK"
432,https://resizing.flixster.com/_PMDmqAyUBpSsJS048eyhUwD3P4=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/55876/55876_v9_bc.jpg,Robin Wright,"Apr 8, 1966","Dallas, Texas, USA"
433,https://resizing.flixster.com/aUCfHSHgh8qSlsWjll8eDBIOhY4=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/393/393_v9_bb.jpg,Willem Dafoe,"Jul 22, 1955","Appleton, Wisconsin, USA"
434,https://resizing.flixster.com/VflXV96OF2RUjIYU0v147q6l7h8=/218x280/v2/https://flxt.tmsimg.com/assets/7608_v9_bb.jpg,Ben Stiller,"Nov 30, 1965","New York, New York, USA"
435,https://resizing.flixster.com/uBPbA_naCPwstTZZfxI0uP9ab2Y=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/74113/74113_v9_bb.jpg,Rachel Weisz,"Mar 7, 1970","London, England, UK"
436,https://resizing.flixster.com/vGoJMydgknOOxVji3flwERlAd34=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/299302/299302_v9_bb.jpg,Peter Dinklage,"Jun 11, 1969","Morristown, New Jersey, USA"
437,https://resizing.flixster.com/xjCm_4Xry-5Bv_6h70LSPS-eIy8=/218x280/v2/https://flxt.tmsimg.com/assets/79087_v9_bb.jpg,Javier Bardem,"Mar 1, 1969","Las Palmas, Spain"
438,https://resizing.flixster.com/MKQkD6CwIY6J4Ql1Gog7Ol2YWnk=/218x280/v2/https://flxt.tmsimg.com/assets/310609_v9_ba.jpg,Shohreh Aghdashloo,"May 11, 1952","Tehran, Iran"
439,https://resizing.flixster.com/ssOZK2ig1RfQeII-rk10H0ZJkUY=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/168884/168884_v9_ba.jpg,Alice Evans,"Aug 2, 1971","Bristol, England, UK"
440,https://resizing.flixster.com/nT-VKYw8ZrP5Z8M1LXNG7jhQ0bs=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/166858/166858_v9_bb.jpg,Chris Klein,"Mar 14, 1979","Hinsdale, Illinois, USA"
441,https://resizing.flixster.com/8diLIF-PqtcrpihnWlZe7WrRg_c=/218x280/v2/https://flxt.tmsimg.com/assets/13912_v9_ba.jpg,Courteney Cox,"Jun 15, 1964","Birmingham, Alabama, USA"
442,https://resizing.flixster.com/YkIoNvivRIm3NJnZyj-puwSH_Rk=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/74149/74149_v9_ba.jpg,Djimon Hounsou,"Apr 24, 1964","Cotonou, Benin"
443,https://resizing.flixster.com/5jlq3YtGyGN2ixmKv-fWaslUB6M=/218x280/v2/https://flxt.tmsimg.com/assets/247026_v9_bb.jpg,Emma Watson,"Apr 15, 1990","Paris, France"
444,https://resizing.flixster.com/DgB7V5fac2XQAJCDQomHwtxkrnA=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/804131/804131_v9_ba.jpg,Katherine Barrell,"Feb 12, 1990","Toronto, Ontario, Canada"
445,https://resizing.flixster.com/h7eJOpGz2HCXqGIkA4Cxutd8bSI=/218x280/v2/https://flxt.tmsimg.com/assets/408565_v9_bb.jpg,Adrianne Palicki,"May 6, 1983","Toledo, Ohio, USA"
446,https://resizing.flixster.com/hBYGQaV7cVG1wPRFlHKdQ_5bKXw=/218x280/v2/https://flxt.tmsimg.com/assets/8327_v9_bb.jpg,Bill Murray,"Sep 21, 1950","Evanston, Illinois, USA"
447,https://resizing.flixster.com/aIj5ZJhXNA25sCDxZSlpCzLgK0E=/218x280/v2/https://flxt.tmsimg.com/assets/73414_v9_bb.jpg,Mark Hamill,"Sep 25, 1951","Oakland, California, USA"
448,https://resizing.flixster.com/GcSXb9XpUvraKlIiqxIr-N9AbVc=/218x280/v2/https://flxt.tmsimg.com/v9/AllPhotos/67551/67551_v9_bb.jpg,Nathan Fillion,"Mar 27, 1971","Edmonton, Alberta, Canada"
449,https://resizing.flixster.com/WUuh_89wdtaN0HPtrNhuwbcKsaE=/218x280/v2/https://flxt.tmsimg.com/assets/72163_v9_ba.jpg,Vera Farmiga,"Aug 6, 1973","Passaic County, New Jersey, USA"
450,https://resizing.flixster.com/9Noh6hIe-tqC-db7fObC6xSIaGU=/218x280/v2/https://flxt.tmsimg.com/assets/547971_v9_bb.jpg,Brooke Elliott,"Nov 16, 1974","Fridley, Minnesota, USA"
451,https://resizing.flixster.com/13a3H-EeGkAtzogk0IBAD1DaAkU=/218x280/v2/https://flxt.tmsimg.com/assets/71003_v9_ba.jpg,Wings Hauser,"Dec 12, 1947","Hollywood, California, USA"
452,https://resizing.flixster.com/bXuoh4FDxyv_9Drz6WlAIOQjBQI=/218x280/v2/https://flxt.tmsimg.com/assets/318248_v9_bb.jpg,Janina Gavankar,"Nov 29, 1980","Joliet, Illinois, USA"
453,https://resizing.flixster.com/JXcKxVEn5EuFd0ycRYvNrQuASsM=/218x280/v2/https://flxt.tmsimg.com/assets/215189_v9_ba.jpg,John Bradley,"Sep 15, 1988","Wythenshawe, Manchester, England, UK"
454,https://resizing.flixster.com/pDcPOZ459hb82vVil4ahEt4uDxM=/218x280/v2/https://flxt.tmsimg.com/assets/315138_v9_bb.jpg,Rachael Harris,"Jan 12, 1968","Worthington, Ohio, USA"
